timestamp_iso,iteration,phase,loop_index,xt_db,best_xt_db,xt_plus_db,xt_minus_db,learning_rate_ak,perturbation_ck,gradient_norm,optimizer_algorithm,xt_source,"Z(1,-1)","Z(1,1)","Z(2,-2)","Z(2,0)","Z(2,2)",hologram_shift_x_px,hologram_shift_y_px
2026-04-21T15:19:38.403763,48,accept,469,-11.896450519561768,-11.896450519561768,,,0.25,0.2736027909309588,0.0,stochastic_hill_climb,mode_group,-0.7402801481848054,0.6293756826815277,-0.021435155823583147,-0.09977447063704672,0.05731823951370743,-0.9786956253075483,-0.7382591316657747
2026-04-21T15:19:43.598252,49,reject,470,-11.88594937324524,-11.896450519561768,,,0.25,0.26539470720303004,0.0,stochastic_hill_climb,mode_group,-1.0417218539803048,0.6589239851358277,-0.11164454787570545,-0.2909790910154141,-0.144581565222141,-0.632662174416694,-0.556403650730055
2026-04-21T15:19:48.836612,50,reject,471,-11.39713168144226,-11.896450519561768,,,0.25,0.2574328659869391,0.0,stochastic_hill_climb,mode_group,-0.7427066333858875,0.677399140140497,0.036096910590096024,-0.0904258305030439,0.17475275543633098,-1.2881229512935106,-1.2750887736443492
2026-04-21T15:19:54.136854,51,reject,472,-11.096216440200806,-11.896450519561768,,,0.25,0.24970988000733094,0.0,stochastic_hill_climb,mode_group,-0.6106879540310496,0.5347772196978805,0.1270414028490707,-0.17656944799272767,0.35222578477156263,-0.8986494357180546,-1.8289697497920419
2026-04-21T15:19:59.243821,52,reject,473,-11.402459144592285,-11.896450519561768,,,0.25,0.24221858360711096,0.0,stochastic_hill_climb,mode_group,-1.0415470565371954,0.6540575793449325,0.21246422091674727,-0.04316285570934209,-0.11170762067351894,-1.096221189526446,-1.2964151643437316
2026-04-21T15:20:04.455717,53,reject,474,-11.174153089523315,-11.896450519561768,,,0.25,0.23495202609889768,0.0,stochastic_hill_climb,mode_group,-0.8610877085465819,0.7396347262412437,0.26399095129394295,-0.178291442858941,0.10363837553261476,-0.9851705852775965,-1.713144892371521
2026-04-21T15:20:09.702866,54,accept,475,-12.06576943397522,-12.06576943397522,,,0.25,0.24200058688186463,0.0,stochastic_hill_climb,mode_group,-0.6381025135877534,0.6522788825649684,-0.2076252098124061,-0.09686571674667054,0.08284790601529701,-0.6351648314988867,-0.8748631828645097
2026-04-21T15:20:14.942132,55,accept,476,-12.222515344619751,-12.222515344619751,,,0.25,0.24926060448832058,0.0,stochastic_hill_climb,mode_group,-0.709408724005128,0.4434894104557956,-0.16957811719951837,0.08329332317347328,-0.0074198637231014525,-0.5715341305152984,0.013071604127546377
2026-04-21T15:20:20.177121,56,reject,477,-10.692360401153564,-12.222515344619751,,,0.25,0.24178278635367098,0.0,stochastic_hill_climb,mode_group,-0.5313773975228793,0.316933701641988,-0.10805589800043755,-0.10361154033289917,0.14317767312718754,-0.681087175334313,-0.4103336591040496
2026-04-21T15:20:25.351917,57,reject,478,-11.759570837020874,-12.222515344619751,,,0.25,0.2345293027630608,0.0,stochastic_hill_climb,mode_group,-0.9185539410690613,0.5329193951120609,-0.114380185985451,0.19370948181935055,-0.07766359351499771,-0.64496310955041,0.03929328660691578
2026-04-21T15:20:30.607496,58,reject,479,-10.875487327575684,-12.222515344619751,,,0.25,0.22749342368016898,0.0,stochastic_hill_climb,mode_group,-0.7134223414083855,0.3866251806917803,-0.21411034121577716,0.09735641968184182,0.06843078596353876,-0.9936093294843539,0.8690717473337892
2026-04-21T15:20:35.790376,59,reject,480,-11.22433066368103,-12.222515344619751,,,0.25,0.22066862096976392,0.0,stochastic_hill_climb,mode_group,-0.6553701326821628,0.3992433805554961,-0.12206495160592473,0.14742218636272814,-0.14950003925416405,0.1800020900577719,-1.050808747581383
2026-04-21T15:20:41.020038,60,reject,481,-11.546683311462402,-12.222515344619751,,,0.25,0.214048562340671,0.0,stochastic_hill_climb,mode_group,-0.6799088287334903,0.5818270095022817,-0.32483876829463676,-0.036139062632794816,-0.1471804451444198,-1.077139824085874,-0.30881091226132934
2026-04-21T15:20:46.236056,61,reject,482,-11.014890670776367,-12.222515344619751,,,0.25,0.20762710547045085,0.0,stochastic_hill_climb,mode_group,-0.6754060566255912,0.20484910104676646,-0.231992507576267,0.15014335709385768,-0.061863246599333795,0.15568139782665602,-0.6486310732332854
2026-04-21T15:20:51.444526,62,reject,483,-11.027272939682007,-12.222515344619751,,,0.25,0.20139829230633732,0.0,stochastic_hill_climb,mode_group,-0.7175979167248737,0.363813917354906,-0.19152606807367223,-0.07726362288957946,-0.1223124090534995,-0.19999724749065045,-0.7111267915640473
2026-04-21T15:20:56.621905,63,reject,484,-11.624548435211182,-12.222515344619751,,,0.25,0.19535634353714718,0.0,stochastic_hill_climb,mode_group,-0.5759771506464697,0.39168482990089715,-0.3655200560392806,-0.010282267023504252,-0.06064762134634073,-0.277733299967256,0.43475547814735593
2026-04-21T15:21:01.830067,64,reject,485,-10.92868447303772,-12.222515344619751,,,0.25,0.18949565323103276,0.0,stochastic_hill_climb,mode_group,-0.7739598685031972,0.3726145622898455,-0.09504579844062563,0.2163784864404275,0.048906268880083134,-0.47669394305316615,-0.19885055139346314
2026-04-21T15:21:07.083208,65,reject,486,-11.200140714645386,-12.222515344619751,,,0.25,0.1838107836341018,0.0,stochastic_hill_climb,mode_group,-0.6040814361221756,0.5189955454853847,-0.16063205646056225,-0.023957915966831708,0.1260557196637665,0.024398235572459015,0.2974938030628295
2026-04-21T15:21:12.308551,66,reject,487,-10.52680253982544,-12.222515344619751,,,0.25,0.17829646012507874,0.0,stochastic_hill_climb,mode_group,-0.531905307628587,0.5531760716527235,-0.22566480869311517,-0.13247347055248365,-0.1580217153297656,-0.2960426951334108,0.24835506309145688
2026-04-21T15:21:17.545268,67,reject,488,-10.736738443374634,-12.222515344619751,,,0.25,0.17294756632132632,0.0,stochastic_hill_climb,mode_group,-0.8459482015329126,0.3970102594499115,-0.26609456750615035,0.08804048910263049,-0.08155300480128808,-0.3124776218324231,-0.4314564699779997
2026-04-21T15:21:22.694090,68,reject,489,-11.943501234054565,-12.222515344619751,,,0.25,0.16775913933168657,0.0,stochastic_hill_climb,mode_group,-0.8834866529984029,0.49888622502139435,0.03435127243536265,-0.01861886890116249,-0.20874226694853942,-0.5012271338346868,-0.0267514798443687
2026-04-21T15:21:27.857341,69,reject,490,-10.531219244003296,-12.222515344619751,,,0.25,0.16272636515173594,0.0,stochastic_hill_climb,mode_group,-0.8885302524919626,0.575197929703793,-0.13605251858166173,-0.030403805301639303,0.06733652536742933,-0.21175137016090706,-0.15077011288714784
2026-04-21T15:21:33.176777,70,reject,491,-11.206216812133789,-12.222515344619751,,,0.25,0.15784457419718387,0.0,stochastic_hill_climb,mode_group,-0.6204689017918616,0.43509577138751837,-0.18827038469370203,0.037591726228124005,0.09423776129045401,-1.061086843466898,-0.47769884678968866
2026-04-21T15:21:38.264849,71,reject,492,-10.601004362106323,-12.222515344619751,,,0.25,0.15310923697126833,0.0,stochastic_hill_climb,mode_group,-0.5455265263887399,0.36217807135199875,-0.013821743691734834,0.17119155624467391,0.013631202347548766,-0.20811857380735627,0.009822937984704277
2026-04-21T15:21:43.481947,72,reject,493,-11.15571141242981,-12.222515344619751,,,0.25,0.14851595986213031,0.0,stochastic_hill_climb,mode_group,-0.7824951812985872,0.39636496737470234,-0.17667029480980892,0.2260948669699342,-0.0558217676019882,-0.6270503074779165,0.023249588610173115
2026-04-21T15:21:48.763312,73,reject,494,-10.53823471069336,-12.222515344619751,,,0.25,0.1440604810662664,0.0,stochastic_hill_climb,mode_group,-0.7013926479714065,0.5535450261670513,-0.2044585312996136,0.1513532154352283,-0.019840192277495373,-0.2278869735564576,0.3098930954121573
2026-04-21T15:21:53.994820,74,reject,495,-11.023855209350586,-12.222515344619751,,,0.25,0.1397386666342784,0.0,stochastic_hill_climb,mode_group,-0.6196468652331788,0.49196463101263743,-0.21880960597998583,0.10386365793066937,0.09753868497034562,-0.12991418508115804,-0.5802395868745936
2026-04-21T15:21:59.201875,75,reject,496,-11.411759853363037,-12.222515344619751,,,0.25,0.13554650663525006,0.0,stochastic_hill_climb,mode_group,-0.7379627449311139,0.42421427614141427,-0.16758633926902664,0.10915114286564219,0.09780779682290013,-0.5014670349689386,-0.06526244462603788
2026-04-21T15:22:04.427962,76,reject,497,-11.593211889266968,-12.222515344619751,,,0.25,0.13148011143619254,0.0,stochastic_hill_climb,mode_group,-0.6360954765934491,0.48253149848119664,-0.15605355644486946,0.2077431740717282,-0.021153627631691055,-0.6939176070735288,-0.3990872945975737
2026-04-21T15:22:09.599814,77,reject,498,-11.693464517593384,-12.222515344619751,,,0.25,0.12753570809310677,0.0,stochastic_hill_climb,mode_group,-0.7647307572423224,0.4950198466088619,-0.2585724343662637,0.013784367084879484,-0.09338687130148025,-0.7718367185843629,0.12481705256767933
2026-04-21T15:22:14.800615,78,reject,499,-11.506518125534058,-12.222515344619751,,,0.25,0.12370963685031357,0.0,stochastic_hill_climb,mode_group,-0.7683922422084694,0.6624589705883117,-0.2277761038974892,0.20203349192203496,-0.041126255985791386,-0.9581613736337473,-0.3134206947808453
2026-04-21T15:22:19.988100,79,reject,500,-11.2681245803833,-12.222515344619751,,,0.25,0.11999834774480414,0.0,stochastic_hill_climb,mode_group,-0.7654159407909631,0.4715892243330504,-0.1714407881348417,0.047441891347579396,0.049406403978771975,-0.7888451992767099,-0.094033504807311
2026-04-21T15:22:25.219968,80,reject,501,-11.848182678222656,-12.222515344619751,,,0.25,0.11639839731246002,0.0,stochastic_hill_climb,mode_group,-0.6737018148727202,0.4861797404803739,-0.20353879766061558,0.07691120074399917,0.049437612527314406,-0.3920647362001383,-0.0728479262153138
2026-04-21T15:22:30.427241,81,reject,502,-10.961023569107056,-12.222515344619751,,,0.25,0.11290644539308621,0.0,stochastic_hill_climb,mode_group,-0.7447646862446303,0.382687361963935,-0.154941341282823,0.08978302487137947,0.06074380374631276,-0.2507175084719563,0.33167333433410506
2026-04-21T15:22:35.615907,82,reject,503,-11.666977405548096,-12.222515344619751,,,0.25,0.10951925203129362,0.0,stochastic_hill_climb,mode_group,-0.6848663243845651,0.516112781764784,-0.09420725725690023,0.03329516294454067,0.0662424096776367,-0.5406549398350609,-0.14094603463175473
2026-04-21T15:22:40.821697,83,reject,504,-11.269508600234985,-12.222515344619751,,,0.25,0.1062336744703548,0.0,stochastic_hill_climb,mode_group,-0.6919860561376912,0.4415690376500502,-0.2913773325689866,0.15071795980948394,-0.047497865928599,-0.5019371175850135,-0.10395876214464138
2026-04-21T15:22:46.073604,84,reject,505,-11.08338475227356,-12.222515344619751,,,0.25,0.10304666423624413,0.0,stochastic_hill_climb,mode_group,-0.6724373973760329,0.5073070030452613,-0.06501453535832495,0.11307284760782049,-0.01723849200055908,-0.4086077744974715,0.06114181124427955
2026-04-21T15:22:51.220124,85,reject,506,-12.108556032180786,-12.222515344619751,,,0.25,0.09995526430915681,0.0,stochastic_hill_climb,mode_group,-0.7243267117457923,0.553863131001737,-0.19407358319283297,0.08140155459950915,-0.15494784642878923,-0.9407204351872821,-0.21388822646487135
2026-04-21T15:22:56.516752,86,reject,507,-11.87488079071045,-12.222515344619751,,,0.25,0.0969566063798821,0.0,stochastic_hill_climb,mode_group,-0.7828196926987185,0.4765977447048236,-0.10215529998816794,0.025939189162581165,-0.005194958278749155,-0.6679667952431487,-0.0035200106607890663
2026-04-21T15:23:01.778506,87,reject,508,-11.597846746444702,-12.222515344619751,,,0.25,0.09404790818848564,0.0,stochastic_hill_climb,mode_group,-0.7386402361702572,0.4984284104665766,-0.1471309749322443,0.13629924963457848,-0.05985347463046484,-0.4559812566136099,0.234205471956704
2026-04-21T15:23:06.951396,88,reject,509,-11.952288150787354,-12.222515344619751,,,0.25,0.09122647094283107,0.0,stochastic_hill_climb,mode_group,-0.6859190525863559,0.5011436841523209,-0.18755479239209802,0.1052860309942428,0.02742559635528674,-0.962636142476978,0.25924376706400803
2026-04-21T15:23:12.192107,89,reject,510,-11.492471694946289,-12.222515344619751,,,0.25,0.08848967681454611,0.0,stochastic_hill_climb,mode_group,-0.6322621752597583,0.44513831312691177,-0.1854603474324718,0.041578570419327714,-0.04554851549302113,-0.5617622664793959,-0.031284378158099764
2026-04-21T15:23:17.315584,90,accept,511,-12.3007071018219,-12.3007071018219,,,0.25,0.09114436711898252,0.0,stochastic_hill_climb,mode_group,-0.7216453189558633,0.42329736625319137,-0.23737967627969384,0.08379167654090881,0.038128636471798254,-0.5264383733603474,0.49772874946903917
2026-04-21T15:23:22.513618,91,reject,512,-10.875197649002075,-12.3007071018219,,,0.25,0.08841003610541302,0.0,stochastic_hill_climb,mode_group,-0.7752318005420559,0.34515718835809217,-0.14359721337463838,0.10674389593097991,0.009149698608531234,-0.42322259251815475,0.5638169950493699
2026-04-21T15:23:27.782439,92,reject,513,-11.320488452911377,-12.3007071018219,,,0.25,0.08575773502225063,0.0,stochastic_hill_climb,mode_group,-0.7362430012539546,0.4903043509278422,-0.26670534117420336,0.209098229472238,0.11279735584232364,-0.8160096810383164,0.568153490503876
2026-04-21T15:23:32.969176,93,reject,514,-11.129845380783081,-12.3007071018219,,,0.25,0.08318500297158313,0.0,stochastic_hill_climb,mode_group,-0.7298192552088373,0.41693193483307733,-0.15852376775594335,0.07573676942356124,0.09569542491706123,-0.7443447642347613,0.5472708487144794
2026-04-21T15:23:38.212930,94,reject,515,-11.558116674423218,-12.3007071018219,,,0.25,0.08068945288243563,0.0,stochastic_hill_climb,mode_group,-0.7315639620384918,0.3971935388029678,-0.20967313216780362,0.16270327563028275,0.05017004822441496,-0.520811235586562,0.36073975592033347
2026-04-21T15:23:43.444058,95,reject,516,-10.373611450195312,-12.3007071018219,,,0.25,0.07826876929596256,0.0,stochastic_hill_climb,mode_group,-0.6787331108716329,0.36405751965370664,-0.3113460892521263,0.1339396103920403,0.009011803690500732,-0.3294098806059349,0.5932564709628758
